,text,author,created_at,bio,generator,location,hashtags
10,She’s a freaking liar! She is not even accepted by the Cherokee nation as having American Indian blood!  She lied about this to have first choice and aide to College.  I say HELL NO!,WillowDawn0262,2020-01-08 17:09:10,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
11,"@amvetsupport @jasafor @realDonaldTrump This Indian does. And I don't think there's much misconception about what KIND of Indian I am; blanket, or dot. My CDIB doesn't say ""Native American Blood"", it says ""Certificate of Degree of INDIAN Blood."" You DON'T speak for me... STOP thinking you do. I am Cherokee Indian.",TheChrisCostlow,2019-12-28 17:10:10,Father; Husband; PROUD AMERICAN; Cherokee INDIAN; Flight Deck Sailor; Rotary Club Service Director and Past President; #2A #MAGA #WWG1WGA,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
12,My husband has a great deal of Cherokee heritage and never calls himself Native American but calls himself Indian so he couldn't care less Trump said Indian country!  Only ones who care are triggered liberals who don't have a drop of Indian blood in them or 0/1024!,Daytobehappy,2019-12-27 17:13:00,"Jesus Lover, MAGA, KAG, Cult 45 Patriot.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
13,White people will take a 23 &amp; me or an ancestory test online and find out they have like 0.05% Indian blood in them and all of the sudden they think they are a Cherokee Princess,btosborne79,2019-12-05 23:16:10,Corn Fed. RMJ ❤️.  GBO,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
14,"@ewarren America gave you the opportunity to be a Cherokee😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂. I spent 12 weeks in America as a tourist and have more ""Indian"" blood in me lol!",Gaucha45171609,2019-12-04 19:15:58,,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
15,"@AnnieLost1 Bwhahah….I may get one of those DNA tests done. My family also has Cherokee heritage. They all hail from; WV, V and Ky....I will Post it on Twitter. Five could get Ten I have more Indian blood in me than 'ole Warren does! LOL.",mellafinger,2019-11-13 14:20:01,"Author-Last Soul Out of Purgatory. I speak Gods Truth on Abortion, SameSex & rest of His Laws. I agree with; http://sordresuce.com & NRA! Our GUNS. Eccl 10:2","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
16,@Carolin75054091 @ThomasIsOnline @wassmrs @KasaiRichardson When I first visited the south when young(1953) many families were claiming Cherokee blood through family lore. Her family story had some credibility and she was raised with it. Later DNA proved small part Indian blood.,MollySaty,2019-11-09 20:19:46,Retired teacher  Widowed   Poet,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
17,"@HyapatiaLee Great Great-grandmothers on both mom's and dad's side were both full blooded, so I would probably say 1/16th Cherokee, but like the old saying goes, if you have even one drop of Indian blood in you, you are Indian",strong_cory,2019-11-03 04:37:20,"Aspiring radio dj, Film & Television buff, & music lover; I also happen to have an appreciation for beautiful women (don't judge me haha).","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
18,"Cherokees, we are not limited to how much we can do for the Cherokee people by the amount of Indian blood we have or by the color of our skin. Ignore #toxicNativeTwitter and keep doing your thing. ❤ ✊",pollysgdaughter,2019-11-02 22:29:23,Cherokee Genealogist and Blogger. ~~ Following or RT does not = an endorsement.,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
19,@Nativeesoul Yes yes and hell yes! On my grandmothers side from what I've heard has  Cherokee Indian blood in her as well as I do ... and yes they were here first before any other race of people!They helped build the foundation of this great nation call the USA!!,ToureCannon2,2019-10-30 22:50:32,"I enjoy Metalhead music a homo yes I said it 🌈 Extreme Metal I love #AMC #OLTL fighting for their return...and General Hospital

https://www.facebook.com/toure","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
20,"I, aye aye, ayyyyyeeeeyyyyaaahhhh, don't care if @senwarren has Indian blood or not.  And I say, ayyy ayyyy ayyyyayyyyyaaahh that as someone whose Great Grandpa probably married a Cherokee but we have no DNA ayyy ayyy ahhh ayyyyayayy
@USCX1954 @henryperea @NYCNavid @kristenvbrown",Boyingtonfr,2019-10-28 16:58:23,#Klobuchar2020  #Costa2020 #bliatout2020,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
21,"@AJCGlobal I’m Caucasian but I’m from mixed heritage, as my maternal grandfather was Cherokee. I look about as Dutch as possible with white blonde hair and blue eyes, but that’s from my dad’s side of the family. I ran VERY easily and that’s my Indian blood, as is lupus.",MontereyH,2019-10-21 20:38:47,"PARALEGAL -JM (LUO), NURSING- HOME HEALTH; RN, ITT TECH 2014-16; RMA, R-MT,BS political science & paralegal studies(ODU)1999, TRUMP 2020","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
22,@010_10_101 @jvgraz @cthagod In this clip I kinda understand where she's coming from. My husband has some Cherokee (I think) and enough so he could be part of the tribe but his grandma lost her documents proving that. So yeah he has Indian blood but to claim Indian on paperwork would be a lie,blahtastic4294,2019-10-19 12:36:05,"#bernie2020 

lefty living in a red state","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
23,"@cjtheitalian1 My Grandma was full-blooded Cherokee. What Tribe is your Indian blood? I have English, Irish and German",LiveLaffLove420,2019-10-16 23:09:11,BB Fan since Seas 1…Some know me from my personal twitter @navyvet50. #Survivor #TAR #RHOBH. Music~History~Art~Politics~Animal Lover #Steelers…Cherokee Heritage,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
24,"@NaanSamantha Irish, Scots (I‘ve been able to stand in the ruins of my MacGilvary ancestor’s farm house on the Isle of Skye) English, German and Cherokee.  This is my great-great Grandfather Jacob Muskrat.  So I do have Indian blood - but not Desi. ;) https://t.co/jzPBD1q0KQ",moviemavengal,2019-10-10 03:50:50,Indian Film Reviews on Paradesi Youtube Channel : https://www.youtube.com/channel/UCYM-MuVmVwTDAe3uuFkBgZA,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
25,"@Braves Cherokee Indian blood here, and I’ll be choppin’ 👋🏼👋🏼from Tennessee today. Disappointed in your decision, @Braves. Still believe in my team, and hope this lights a fire under our boys to END THOSE BIRDS! And please, CHOP THE HECK ONNNN! LETSGOOOO! 👋🏼",ashbrookehardin,2019-10-09 20:59:53,❤️@levihardin 🏁@nascar @keselowski @blaney @noahgragson 🏈@NFL @colts 🍊VOLS #GBO ⚾️@mlb @braves! 🏒@nhl @predsnhl💛💙 📍 #itsbristolbaby 🏁,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
26,"@DiamondandSilk Did you all miss the memo where she had a DNA test done? She’s not American Indian, so she apologized to her supporters and to the Cherokee elders. She was told her whole life that she had a lot of Indian blood, but her family was obviously wrong. She what did she lie about?",liatherose,2019-10-07 19:46:23,"Lover of truth, justice and dreams. Crazy cat lady and grandmother. #Resist #Bluewave #ImpeachTheMF #EndTheShutdown","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
27,"@ArmorCoffee I have Irish and Cherokee Indian blood from my dad's side of the family, not sure my mom's :)",r_e_henderson,2019-10-05 13:43:30,"#christianauthors. Cover art by my wife: @MrsRHend

Member at @STKnoxville","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
28,@ewarren Wouldn’t it be easier to apply for a job at Harvard and tell them we have Cherokee Indian blood in our family.,DavidinConn,2019-10-04 01:49:32,#RedSox ⚾️ #Patriots 🏈 #Bruins 🏒 #Celtics 🏀,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
29,"@Hailieghbugg @RedwoodGirl @cmac324 @AlytaDeLeon @pollysgdaughter Again- this is not how DNA works. There is no such thing as ""Indian blood,"" that's why it's merely an ESTIMATE. Further, her DNA estimate showed CENTRAL AMERICAN DNA (i.e. Mexico). She specifically claimed CHEROKEE and DELAWARE, which are NOT Central American.",beauxbeautyblog,2019-09-30 04:59:03,"St'at'imc & Unangax, Tribally enrolled, USAF vet, deputy coroner, ISU Cyclone, current blogger. Iowan stuck in Louisiana. 
YouTube: http://youtube.com/c/beauxbe","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
30,"@annaleclaire @AlytaDeLeon In any case she's phony and I do not hear her words. She's 1/1024 Cherokee, I'm 1/16 but most people have some indian blood in them. Just doesn't make me special and it certainly doesn't make her special either. She's just another terrible candidate",wjappe,2019-09-29 01:18:54,"Liberals,progressives,drug warriors,aggressive religious&gov't,ppl that don't respect others rights have serious delusions of what is right&wrong&about freedom","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
31,"That’s true and America better take note and vote out the House members who are destroying us. The squad, Pelosi, Schumer? Nadler, Warren ( who might add got her 1;2000 Indian blood she claims while my husband who is 1/8  Cherokee can’t!) Harris , etc all those who will kill USA! https://t.co/15yMkHjUUk
Trump Says Pelosi Is 'No Longer Speaker Of The House' And The Left Loses Their Minds. https://t.co/Xf54JG8Fhf",rall_cindy,2019-09-28 18:41:57,"Conservative strong woman,wife and mother of 2 beautiful amazing daughters","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
32,"@Dealio171 I'm Cherokee and Blackfeet, also  Irish and my dad's family is mostly German and black Dutch. I'm a Heinz 57. What's funny about that is I learned long ago that it is the government that divides us and only the govt. cares how much Indian blood we carry.",TVSprague,2019-09-27 04:46:41,"Married, 3 children, Republican, Stage 4 IBC, Mixed race including Cherokee and Blackfeet (Elizabeth Warren  wishes she were me).#Trump #KAG #MAGA","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
33,"@spicysocialista I got high cheek bones 💃🏻 f*ck the BIA’s right to determine rules of enrollment, MEE MAW and PAPAW are jealous of aaall that Indian blood I so obviously got going on lol ✌️ The higher the cheekbones, the closer to Cherokee.",LeslieErin3,2019-09-25 20:30:38,"Progressive/Teacher/Massage Therapist/Artist in AZ http://www.instagram.com/lesliedaniels_   #Bernie2020, duh!","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
34,@JIMBAUR @ewarren Really Jim it happens!! For years I was told I was part Cherokee but low and behold after my dna test not a drop of Indian blood.  So drop it!!,karen_ktssgm,2019-09-24 19:04:36,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
35,"I might be mixed white but I also have Cherokee Indian blood running though my veins https://t.co/Q8EBu8eZDo no I would not watch this type of show.But as a child I and my brother did watch Cowboy and Indians!Does that make me racist? https://t.co/TcSCUizaRt
What do you think? And are these shows you would watch on Netflix?
Chelsea Handler: Trump is 'The Perfect Example of White Privilege' https://t.co/grK5vdlL47 via @SaraCarterDC",deavenfonseca63,2019-09-20 13:21:15,,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
36,@LadyRedWave A walking joke she wants to have a beer with you and make you pay for it! She is a thief who stole money from Harvard because she has 0  % Indian blood and I have 26% Cherokee blood and told not enough had to be 50% to get money! If this woman can get it I am smarter than her!,barbaradupree16,2019-09-18 23:53:52,"graduated top of my class4.0 , real estate, Law , Medical, lab degrees , Faith in Lord Jesus ! MAGA,Trump growing learning ,praying always 💪😇","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
37,"@SpecSpiderKen @680NEWS https://t.co/5GtkUZXWTZ

And even then ancestry =/= citizenship.

Being Cherokee is about nationality, not race.",quidohmi_prsnl,2019-09-15 18:59:31,Quid. I draw. I write. I twete. I video game. Reconnecting EBCI. ᏣᎳᎩ ᎦᏬᏂᎯᏍᏗ ᎦᏕᎶᏆᎠ.,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
38,"last year i asked my yt teacher if i could leave class to give a presentation on Native American racial realities &amp; this hoe had the AUDACITY to respond “I’m actually Cherokee or Seminole, idk which one lol but I have enough Indian blood to enroll,” so I got my stuff and left",juliaaryn,2019-09-11 00:55:36,18 / bi / indigenous / diné / blackfeet/water is life & black lives matter & love is love & free Palestine 🐚 she/her 🌧 ucsc ‘23,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
39,"@fabriclass @Zamanih9 @xhyuck @Cocagne_sweet @Dior Depp’s been claiming to have a “Cherokee, or maybe Creek” lineage since 2002 and has offered no evidence to back it up, and got “adopted” by the Comanche Nation just in time for him to play Tonto in Disney’s Lone Ranger movie. So what’s *your* point?
https://t.co/54IFjAfg32",DanMoffTarkin,2019-08-30 17:53:14,Late nite burgers from beyond the stars. He/him.,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
40,"@TheCBDiva @BravelyWriting To be eligible for Tribal Membership with the Cherokee Nation, you must apply and be able to present a Certificate of Degree of Indian Blood (CDIB) issued by the Bureau of Indian Affairs.",ubervaper,2019-08-27 18:23:58,"✍️ #HandMarkedPaperBallots Enlightened Omnivore, 師範霊気, LPI, photog #JoeBiden2020 #KHive4Ever","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
41,"@SamsonDrake1 @BravelyWriting I mean...do you ppl think she blatantly lied about her family lore?

Ffs i have met ppl ALL my life who have casually said they have American Indian blood in their heritage...and from the looks of most of them it was questionable...but they swear they’re GM’s GF was Cherokee...",crackersnatch,2019-08-27 00:21:08,Brutally honest SJW+Ginger+Taxpayer+Profane+Sardonic+Dual citizen+USN26yrs+AlumSDSU+I won’t suffer fools+tRUmpism is killing American Democracy+#resist #persist,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
42,@KimTallBear @rebeccanagle Do you believe Warren needs to payback money she made pretending to be Cherokee and used that to get hired at a college ? She is very shrewd and my opinion she knew very well she has no Indian blood ! She took a job she got with lies that should’ve gone to a real Cherokee,d786ca2167c5494,2019-08-23 17:46:33,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
43,"@pjm7245 @DarJackson63 @TrumpWarRoom How many times did you tell someone you had Indian blood in you before you went and checked?  

I am part Cherokee, and what she did here doesn't phase me in the slightest.  I don't even think the apology was necessary, but whatever.",nomeaculpa,2019-08-20 18:55:55,"Political junkie with a bent for the sarcastic, and general all-around layabout.  Editorial cartoonist in a former life.","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
44,@thehill And just like that Warren's Cherokee Indian blood was gone ... Schmuck ? https://t.co/PKTuZNWKI2,RussVet1,2019-08-20 00:01:35,"F4 Phantom Jet Fighter Pilot AF / Engineer/ God luving Conservative, NRA, PRO-TRUMP, #MAGA Make America God's Again","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
45,"Where the hell did all her moms blood go ? Her mum was part Cherokee and Delaware Indian .

And with all that Indian blood in her . @realDonaldTrump  is still more Indian then  1/1024% Warren https://t.co/BtUvxmfIqg
For anyone keeping score, Warren publicly declared herself ""part Cherokee and part Delaware"" on her mother's side in this 2012 Senate campaign ad https://t.co/4kPoVIGGhX",Knowita47918362,2019-08-19 02:44:04,"Hate-able Genius, IQ Hit man.  Digital Soldiers on the march!
You do not have permission too use my posts for profit.","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
46,"@ecchen1 @ewarren And..non Native ppl tell me on a regular basis that they have ""Indian"" blood. ""Oh my great great grandmother was a Cherokee princess"". Ummm no lier, there's no such thing, we don't have royality. I hear it on a weekly basis. It's funny yet sad at the same time.",RachelAHerrera4,2019-08-18 21:57:02,"U.S. Navy, #IndigenousRights Wah-Zha-Zhi ✊🏽 #equalrights #LGBTQsupporter🌈 #BoomerSooner
***Sooner fans and YangGang follow me! I follow back.***","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
47,@GOPChairwoman She didn’t lie about her heritage.  She has some Indian blood based on the test. Just not as much as she thought. Hell I was told my great great grandmother was full blooded Cherokee and my sister didn’t test with any Indian blood.,Dale88388,2019-08-18 18:17:24,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
48,@ALJWS @JohnRJohnson @Brasilmagic @bleudawn7 Growing up in Oklahoma we were told we had about a teaspoon full of Indian in us.  We supposedly had a g. g. g. grandmother who was full blood Cherokee.  My nieces did a DNA test and they have no Indian blood which means I don't either.,osdawg,2019-08-17 12:58:27,Feminist Democrat all my life.  Married to my childhood sweetheart.  #ImStillWithHer#Resistance#ImpeachTrump#BanTrophyHunting🌊🌊🌊🌊#TrumpIsAFelon,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
49,"Elizabeth Warren has said and written on documents for years that she is a Cherokee Indian. The Cherokee Nation said she is NOT INDIAN BLOOD TEST 1/1024 SHE DOESNT KNOW WHO THE HELL SHE IS. WE KNOW SHE IS A COMMUNIST/ SOCIALIST JUST A PHONEY VOTERED https://t.co/044gEAyvRu
Today I was asked whether the president is a white supremacist. I said yes.",DelbertShankle,2019-08-10 01:57:20,#MAGAveteran Army father of 3 grandfather of 8 TIRED OF THE LIBERAL B S,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
50,@dosxxy @PolitiBunny @BrewingAle She claimed on legal doc she was Native American (Cherokee). She has no Decree of Indian Blood and is not registered with the tribe. She lied to take advantage of being a Native American when she was legally not.,DawnaldT,2019-08-09 18:01:14,Trump 2020 #MAGA #KAG2020 #1A #2A #ProLife #BuildingTheWall THE BEST IS YET TO COME #TWGRP #Mighty200,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
51,@RealDennisWill @ewarren It’s easy to google this and learn it’s completely false that Warren received any advantages as a result of her misunderstood family history. (I experienced the same thing actually—raised believing we were part Cherokee then learning via dna test we have no Amer-Indian blood.),RidenourRoger,2019-08-09 14:07:31,"A guy who loves his wife and kids; believes in truth and reason; supports equal justice; and opposes ignorance, hatred and bigotry.","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
52,@tarahtalk @wheatus @ewarren You're getting sillier and sillier. She never claimed to be part of the Cherokee nation. She said there was family lore that she had a small amount of Indian blood.,DavidRobinow,2019-08-08 10:06:17,,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
53,"@InterminableVi @sairasameerarao Hey, I’ve got Cherokee Indian Blood Running in my veins...about 4 generations back. A great great great grandma was 100% Cherokee. But, can I still be considered White? I look White. Or, should I just accept $350,000 to teach one semester at Harvard as an Indian and run with it?",WGThompson365,2019-08-07 02:27:13,"MAGA! Christian Conservative, Father of 5, Entrepreneur, NOT Politically Correct!!! Recently Banned by Twitter for Tweeting the Historical Facts about Islam.","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
54,"@Indians This song needs to be the Cleveland Indians theme.... by the way. The song is positive with the Indians coming out on top.

And my family has Indian blood. My grandfather black Cherokee. His name was Zula.

https://t.co/zZK4YXd9OI",FashionTVNetwor,2019-08-07 01:58:48,"HyperMedia company that produces,distributes fashion/reality shows to local, national and international TV channels. Base in Cleveland, Oh.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
55,@sairasameerarao Well hell i can see that there is no winning with you https://t.co/b5EFud7P0U you honesestly believe that shit ur piping out or is someone paying you to say it? And yes I m white and part cherokee.And yes I can prove https://t.co/V3OXdyC3KR are you hate n the indian blood i carry,AmericanXgen,2019-07-31 13:57:57,"In ur face Xgen, if we had the answers things would be better.Common sense for Trump! Hater of Evil Islam and Baby killers.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
56,@SherylFeick Hard for me to understand. Part of my ancestry is Cherokee. I can tell you I have a lot more American Indian blood than Elizabeth Warren and I don’t believe anyone needs to apologize to me for anything!,AlanaKStewart,2019-07-23 07:35:53,"Actress, Filmmaker, Television personality, NY Times Best-Selling Author. Love my kids and grandkids and love my country!","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
57,"@IAMTOMMACDONALD 😂😂😂 Tom said he doesn't give a Shit I'm white and Cherokee Indian blood in my veins we all bleed red at the end of the day.
I was illegaly charge and faced police brutality because of dirty cop's we are all in the Struggle doesn't matter skin color homie.",rickyyo2010,2019-07-20 17:37:10,"Jack of all trades am a proud father of 3 love America ...Land of the Free...America First.
United We Stand... YouTube Channel Below","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
58,"@CharlesMBlow 😘 Thank you Charles. Well said! I am Cherokee and I am home. Even if I had no indian blood, I am still home. America.",KarenHo15746106,2019-07-20 16:38:09,"Live and grew up in beautiful Colorado. Work in hospitality, and love hiking, camping, fishing. People are my greatest hobby. Never a dull moment!","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
59,"@deann_native Glad to see you're smiling like I told you.  It looks great on you.  I too have indian blood in me.  I'm black, cherokee,and white mixture.  Blessings Pastor Janet",janetfears,2019-07-17 20:01:51,"The Simply pure, Sweet, Uncomplicated Christian Romance Writer, poet, Book Cover Designer, & ,Publisher of Eye On Magazine & Romance4you68 Romance Magazine","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
60,"And now he asks me how much Indian blood do I have.  Um.... where?  Should I have my Indian blood in a jar?  Do I bleed for you pretendian?  You started out asking “what have you done for The  Indians”. Um, what?  You said “ The Indians”. Plus you said you had Cherokee Blood Ack",dgstillme,2019-07-10 12:15:23,If you steal our bones I will put you in jail. Again,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
61,@shannonrwatts Im a white American... And I know I have Cherokee and Creek Indian blood in my veins! Where are the 100% pure white Americans? Im not partial to ignorant people like yourself so maybe YOU should do your own self reflecting and STFU!,bethtim2012,2019-07-02 02:59:45,"If you were an animal, would you want you as your pet parent?","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
62,"So I can’t go outside???? Bitch I walk outside and my Cherokee Indian blood is clocking into work. I turn 5 shades darker standing in the sun for 2 hours. Hush up. https://t.co/4XzG7J6pKb
I’m tired of wh*te women. A “tan”  shouldn’t make you this fckin dark .  Y’all are literally using tans to make yourselves look black for the aesthetic and it’s so disgusting .  My  skin is not an aesthetic . My skin is not a fashion statement  https://t.co/722fpD7YCw",MadManJenks,2019-07-01 23:58:16,•Obvi a M@D M@N• •a pretty mess•,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
63,"@emrazz Can I just finally add here--I grew up in Cherokee country and had blonde, blue-eyed friends that received Indian benefits b/c they had Cherokee ancestors (verified). Warren believing her family story that she had Indian blood isn't as crazy as the right pretends it is.",ProgressiveTwit,2019-06-28 03:12:49,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
