,text,author,created_at,bio,generator,location,hashtags
10,"Mayor Pete is so wrong , my Great Grandmother Cherokee and I also have Great Great Black Grandmother , &amp; I’m a full Blooded Republican after years of being A Democrat , so Pete you are the racist  🙀😂 https://t.co/5hiIA8HV2z
Mayor Pete Insists 63 Million Trump Supporters Are Racists..

IF YOU COULD RESPOND TO MAYOR PETE... WHAT WOULD YOU SAY?

https://t.co/UnQtpGUTXE",fieldsgurl22,2020-02-07 16:59:47,#Christian~ Ret Med Nurse💉McPherson  women's prison 💑Lance 👨🏻‍🚒Cap~JFD🔥 2 daughters and son n laws ~5 grandsons 2 cats ~avid gardener ~we love Trump~Pence,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
11,@SmashingAmps I've never seen Trump on a  bulldozer or with a shovel in his hand. My grandmother is full blood Cherokee and I wouldn't want any sacred grounds destroyed. But is it Trump's job to investigate where they are. How about the ppl building the wall survey and find out B 4 they dig.,CapricornGg,2020-02-07 14:01:19,"Love my Family, My Country and my Harley. Mom, grandma and great grandma. 5 generations Military.
100% Trump supporter. MAGA🇺🇸
Backwoods TN.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
12,@IndigenousAI For decades my grandmother told people she was part Cherokee cuz that's what her mother told her.   Thanks to actual research &amp; not being poor as fuck we were able to determine she was actually Lower.Muskogee Creek.l and trace family hx,missgelly83,2020-02-07 13:33:04,"👑suburban unicorn.🦄
she/hers","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
13,"@JordanProffitt3 @tedcruz Not really, my 95 year old grandmother has been claiming to be Cherokee and blackfoot for decades and is still mad at me for taking a dna test. 😂
Fun fact, no Native American, but an unexpected slave line from the Congo. I think dna tests would benefit a lot closed minded folks.",Cynical_Reality,2020-02-07 13:22:15,"USN Vet, STAHM, lurker and retweeter, speed reader, and delightfully undelightful  #Resistance","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
14,"@freep You and I have something in common, I have about 2% of Cherokee Indian my great-grandmother was full-blooded West Virginia.  Sister Anu Prakash I personally wishing YOU the very best in all your decision in this New Year 2020, new hope new lifestyle THANK YOU JOB WELL DONE👏👍",jws3512,2020-02-07 03:04:46,,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
15,"@TRHLofficial My grandmother on my mom's side was Cherokee &amp; Sioux straight off the reservation. That she walked away from in the 1930's when she was a young woman, and never in my family were we taught to hate the founding fathers or America or to feel any shame or guilt for also being white",trojanboy123,2020-02-07 02:09:44,"From Troy NY, Traveled around the world in my younger yrs. But currently setting down roots in Watervliet Formally known as west troy or Manville ny.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
16,"@dewolf732 @educatedadult1 @graciegrace80 I was raised by awesome human beings. Just lost my little grandmother not long ago who was my shining light. Tiny little woman .. Native American (Cherokee).

You and I are practically neighbors. 

Do you believe we can #TurnTexasBlue?",AMHotFlash,2020-02-07 01:56:15,"Christian. Democrat. “The hand that rocks the cradle, is the hand that rules the world.” #PRU #wtp2020 #EndCitizensUnited #HealthCare #TurnTexasBlue 🚫DM’s","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
17,"@pollysgdaughter You know, my great grandmother was registered in Oklahoma somewhere between 1895 and 1905.  I can’t remember which.  I’ve looked her up. Alma E Carter. I was taught to respect where we came from and would never dare mark myself as a Cherokee on anything to further myself.",HarbucksCoffee,2020-02-06 22:20:10,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
18,"When I lived on the Rez in Cherokee, (NC) I used to hear this often from white folks visiting, “I had no clue Natives are still around”... that and how their great grandmother was supposedly an “Ndn princess” smfh 🙄😒🤦🏼‍♀️
among other illogical facts &amp; egregious ignorance. https://t.co/9U14mJ0337 https://t.co/Gg9cVaMCgg
One time I was discussing lack of representation of Native people in, basically everywhere, but esp media and a Jewish friend said “Well there just aren’t many of them left” and I had to tell her there are more Natives in the US than Jewish people and she stopped talking to me.",Lovinglypsycho,2020-02-06 12:33:01,"I'm a conundrum, wrapped in an enigma. If you aren't confused by now, then you haven't been paying close enough attention.","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
19,"@CharriseLane Girl, YOU ROCK! I've always known I was brown (Mexican, Cherokee and French Cajun), but I always felt I had additional ""soul"" in me! Just found out my 5th great grandmother was an African house slave! I JUST KNEW IT...ALWAYS! I'm so proud of my heritage! I support Trump with you!",GLI73398900,2020-02-06 07:04:40,"🇺🇸❤🇺🇸 I'm a God-fearin', gun totin', Trump lovin', wife of a war veteran, mother of two great men and deep south Latina Southern Belle! 🇺🇸❤🇺🇸","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
20,"@LakotaMan1 I too sleep in a bedroom that has light coming through the window.  My great grandmother was a full blooded Cherokee and she was a wild woman, with a great sense of humor.  She just loved scaring us kids but in a loving way. 💜💜",SusanMenges6,2020-02-06 03:24:28,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
21,"@DineshDSouza @davidhogg111  Typical American, my legal gene mix comes from Germany, England, Ireland, Scotland, Jewish and Protestant Christians and one great grandmother was Cherokee Indian, Protestant.
You're not ready for big league, kiddo. Quietly, go get yourself a real education.",GailKent,2020-02-05 23:22:54,"retired, intl business, beach bum artist. 
Websites/blogs used when available in lieu of tweets 
Retweets aren't necessarily agreement, just sharing posts.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
22,"@deejayndn And that's exactly what they are ""stories"", my Maternal Grandmother Cherokee Indian her Father full-blooded Cherokee imparted just a little ""knowledge"" and ""History"" to me , not interested in ""HIS-story""",gougis_jr,2020-02-05 11:22:24,"#resist
http://U.S.Army Veteran
Vietnam Era
Korean Defense 62-63
Birthday Mar 2","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
23,@erika_rios1 If two people love each other no matter what race sexuality have the right to be with each other. My maternal great-grandmother was Cherokee my maternal great-grandfather was Irish it's hard enough to find love so find it where you can someone loves you and you are blessed,chefmark17,2020-02-05 04:41:33,,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
24,"@Raja_intheNorth @TeddyBurnsEsq @bessbell I was told for years by my mom we were Cherokee thru our great grandmother. Then mom did a DNA test, and nope, we're just plain old European mutts. 

Anecdotal inaccuracies happen all the time within families. Because who doesn't believe their parents/grandparents?",coffeesippers,2020-02-04 23:55:55,I left my job to be a Stay At Home Dad and Professional Chainsaw Artist! Now trying to figure out personal finance and adulting... #FFLC #MFLC #FIRE,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
25,@MsAvaArmstrong I am also a white women of color and the color comes from my 4X Cherokee great grandmother.,bedford_terri,2020-02-04 18:21:35,"I see people for who they really are
#CHRISTIAN #MAGA
 #KAG #1A #2A #PROLIFE 
Proud member of the Cult 45
not looking for a date. I catfish the catfishers","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
26,"@RealKav_P Kav, that's racist. One of the biggest Hollywood actors is Cherokee.

Partly.

From a great-grandmother.

Whom might have also been a Creek Indian.

And he never checked it.

I don't know. You have to ask him, Johnny Depp, about his origins.",VideoCatue,2020-02-04 16:40:16,"I do stuff and hope people like it. He/him, I guess.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
27,@gflo81 @TrumpSugar @Jim48692822 @akuscg @terryloohoo @GOPkleptocrat @robert_sicario @PersevereEver @Grandma_Boom @Old_Black_Dog @TourguideJ @QuidRises @Canaus99 @camp_terrence @miss_simone247 @MiddleMolly @ThereseOSulliv2 @SBDSoultrain @johnhenryharlow @juslivn1 @tomag49 @HouseOfJames2 @J_man63 @LeftAreUnhinged @CRKittle @TrumpZombieCult @SumiNemo169 @DrSMDHdaily @annableigh @DigiVorr @zaharias19 @RGanley @WindsorTrader33 @ClodaghSnarks @PhilipEMSkinne1 @Politinfo @CKwxyd @donnnie @PwrCane1 @Sherry40614670 @gorillastyle @Pittstock @chefjamesleach @Aimhighffw @TaraCam74631745 @DougieFreshii @OurTrivialLife @Visitor22 @shinnick_g @robert_bergey Sooooo what’s your point here Gabriel? Am I PAID FOR? are you so racist that you think I can’t make up my own mind? My grandfather was black and Cherokee- my great grandmother was black- I’m highly disturbed by your logic,Mrsdarkk_knight,2020-02-04 01:08:13,Mom/Wife/Carpenter/Batman STAN/Mature Skinned Makeup Junkie/Metal Head/ Centrist/supporter of all things leading back to love 💜,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
28,"@cubsWS19 @freekev22 @hbryant42 If that’s your reality, you’re only fooling yourself. My grandmother’s grandmother was full blood Cherokee. Does make me Native American? One look at my pale skin and blue eyes and you know the answer.",11lbsplus3ft,2020-02-03 21:00:20,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
29,@trae172001 @DralTor @CLewandowski_ @realDonaldTrump You want to see him get mad follow my account I'll be on their ass every day. You disrespect the country or the flag I'm on your ass I don't give a shit I'm not in here to make friends. My grandmother was 100% full blooded Cherokee Indian and my granddaughters mixed. I c american,AMERICA16829294,2020-02-03 13:19:57,LOVE MY COUNTRY ENOUGH 2 FIGHT 4 IT. WE ARE @ WAR W/ THE DEMONIC RATS THAT HATE WHAT AMERICA STANDS FOR & OUR FREEDOMS THEY HATE! NO MORE GOVT CONTROL,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
30,"@bucks515 @BoisrondValery @charliekirk11 If u disrespect this country/ flag n front of me I'm coming after u. we can handle it any way u want. Fisticuffs, Gunplay I don't give a shit I'm stupid like that. Check my bio out. And my grandmother was 100% full blooded Tennessee Cherokee Indian. So YES, MY COUNTRY",AMERICA16829294,2020-02-03 13:18:38,LOVE MY COUNTRY ENOUGH 2 FIGHT 4 IT. WE ARE @ WAR W/ THE DEMONIC RATS THAT HATE WHAT AMERICA STANDS FOR & OUR FREEDOMS THEY HATE! NO MORE GOVT CONTROL,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
31,"@ddclaxton @theminorchords 1/— Fuck yes.

And fuck everyone who attacked Warren her for Cherokee heritage.

It is still a part of her, even if the way we describe that heritage has changed. My grandmother grew up speaking Cherokee (in secret) at home for fear of being beaten at school.",JRROwens,2020-02-03 09:00:34,Politico…Progressive…Bartender…Snarky…Idealist…Wonk…Writer…Scientist…Musician…DIYer…Hacker…ChiSox⚾️…Breaker..Social-∆er…DSA Proletarian…YIMBY…He/Him…WARREN2020,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
32,@tallen1103 @ewarren My grandmother told us she was 1/32 Cherokee. Never once did she claim tribal membership and it never crossed my mind a single time to identify as American Indian.,mdculham,2020-02-03 00:21:45,"Love my Lord Jesus Christ, love my wife, love my kids and grandkids, love my country . . . in that order. Conservative.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
33,@ssclexluga Factz. My great grandmother was Cherokee on my moms side and my grandmother was Blackfoot on my dads.,Mz_Rya_,2020-02-02 22:20:45,🤴🏾Challenging the journey👸🏽#kingsunited #queensunited #smm #mzrya #mezmerize #streetdiamond 😧Where is YOUR market😧 MzRya.marketing@gmail.com $MzRyaMktg,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
34,My great grandmother is Black and Cherokee Indian and we was taught that our ppl didn’t come over on slave ships even though some of them were slaves. https://t.co/XkKwfqIrEP,ssclexluga,2020-02-02 22:18:40,"Tv/Radio Personality, CEO SSC Marketing Group, CEO Souf State Connected Records, Founder of the Hood Idol tour, Industry MVP award winner","{'link': 'http://instagram.com', 'name': 'Instagram'}",,[]
35,"@a1chiefsfan11 @BradGGallant @Anthony09468927 @TonyBrunoShow @LizWarren @DonnaFannbo @johnkrasinski Brad, Cheryl says she half Native American. So a) she’s lying about a Cherokee grandmother in her family or b) she is actually is Native and has become comfortable with her own oppression. Either way, I’m putting a SJW Caucasian curse on her team so they won’t win tomorrow",MikeWiseguy,2020-02-02 04:25:24,"@WUSA9 sports/social/culture commentator #TheQandA. The Mike Wise Show podcast @purehoopsmedia. ESPN (2015-18), WaPost (2004-15) New York Times (1994-2004).","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
36,"@MamoudouNDiaye “I’m sorry, but if you hadn’t been so aggressive I might have listened.”

“I can do/say it, my great-great-grandmother was Cherokee.”

“My roommate in college was ____ and she said that wasn’t offensive.”",RanaLaPine,2020-02-01 22:22:29,This is basically just a dog account now. She/her.,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
37,"#CelebratingAfricanAmericanCooks Nyesha Arrington (36, Los Angeles)
Shaped By Her multiracial family, especially her Korean grandmother and grandfather of black &amp; Cherokee descent. She blends Californian, Mexican, Chinese, Persian and many other cuisines. https://t.co/RFqs3UUivj",BayandTeanisLLC,2020-02-01 21:45:06,https://squareup.com/store/bayandteanis-catering,"{'link': 'https://www.hootsuite.com', 'name': 'Hootsuite Inc.'}",,['CelebratingAfricanAmericanCooks']
38,"@SimonMoyaSmith https://t.co/hehnaxf25M

Another  nit wit Beat reporter who thinks the Chiefs and their fans are racist (My Grandmother was 80% Cherokee) even she was a diehard chiefs fan",MP_V_1,2020-02-01 21:21:35,"Wrestling Nut (Loyal MFER), AEW Fanatic, Chiefs Kingdom Diehard, Gaming Freak— MattpalmerV1 (Xbox GT) —Switch Friend Code Will Be Pinned :)","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
39,"Does a student think his great-grandmother was a Cherokee Indian Princess? Discuss how it is a 1840s white Southern racist trope that is the beginning of the racist Lost Cause still used today.  #WisconsinTeachers 

https://t.co/yBZ0AlfafU",Atagahi,2020-02-01 20:52:07,"M. Rutledge: Cherokee, gay, disabled, former lawyer (ASU Law). Zero patience with trolls.","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
40,@SpicyPurritos @Msmariablack @CContrarus @KittyTigerlily1 @Rosesdaughter61 @ClaireCoppeto @KellyLKC @jamie95126953 @dirtydawgjp @soofriends @MrPetesonality @puppyluvr312 @Irishbrat1966 @painadvocateAR @flypurplecat @Talkeetna101 @tinwisc @JustSumGuy176 @LelenaPeacock @HeatherLinda11 @Rosavecchia @buck_shirley @JSG_54 @cbaileyretired @StopBadDocs @bonniez45 @PithyPins @jlrmackay @LizYoun58386941 @Angelsgal02 @millj919 @Maisybo @woutgorge @RidemDoc @AimlessRyan @MoogieMonsters @downhomesunset @NickCarlin6 @arthur_bryer @clearlight34 @elizabe50286054 @keesaroo @shelley_bean60 @Kpascuch @RollinsLynda @RogueWolf2001 @AnonyKatt @Paul_Bradley425 @RebeccaCPP @AuntTre My great grandmother was Cherokee. Thus my too. They bot had coal black hair and crystal blue eyes.,LadyAg72,2020-02-01 19:23:52,"71 yr old ret nurse, good w/guns. Autodidact on many topics. Husband ret Navy CAPT w/36 yrs intel. Christians. Mayflower Society, DAR, DRT Libertarian MAGA","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
41,"@MimiTexasAngel @slowinski_maria @blakesmustache @ewarren We disagree. 

I was told my great-grandmother was half Cherokee. I have photos of her, but no other proof.

You have no proof of @ewarren’s ancestry, and it does not matter. It’s possible it’s a mistake, but NOT A LIE.

 Good luck.",Barrabarra5,2020-02-01 18:10:40,"Voting blue. 🇺🇸🗽⚖️
#ElizabethWarren #KamalaHarris 
#StaceyAbrams #AmyKlobuchar 
#MichaelBennet","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
42,i finally have the name of my cherokee great grandmother and i want to find her records So Badly! i want to learn more about that part of my heritage cause nobody else in my family knows!,glosshaneul,2020-02-01 18:02:10,a gremlin and their emotional support kpop boys,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
43,"@HelenKyriakou1 @furious_a @marthaj44 @R0ckadile @realKatWalizer @Olivianuzzi also:
My Grandpa was full-blood Irish and my Grandmother was full-blood Cherokee.",clevernameer,2020-02-01 17:15:40,"If your standard go-to response for twitter debates is ""bot"", then you're a coward.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
44,"My grandmother and grandfather were Cherokee, Shawnee, Middle Eastern and European. They checked the white card, and so do I.

We assimilate and give up some unproductive ways, in order to create a more productive society. Now go away, you bother me.",Salem_Blackcat2,2020-02-01 12:45:14,"Mom 

USA/Israel/CherokeeNation/
Shawnee/UK/Germany👊

""The Bride of Pilate""

 Born on a Sunday

#NCState","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
45,@EthanRogati @DemonalityBooks My fathers people are Cherokee. They owned negro slaves bought from white settlers. My grandfather was Apache. His grandmother was a Yaqui slave woman taken in battle. Slavery is not just a black and white thing.,judylynnferrel1,2020-02-01 11:04:38,Disgusted heartbroken woman,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
46,@Agent301X I support the indigenous movement you speak of and work closely with the community as my bloodline is indigenous Cherokee . My maternal great grandmother was full bloodied Cherokee as many West Tennessee were. This my squad too!!! https://t.co/xjPERdeXxU,blackraiden76T,2020-02-01 01:59:45,Doctorate of Pharmacy PharmD...B.S Natural Science.. Lyricist/Student of thought.. Human/Civil Rights Activist.. Yah’s creation,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
47,"So was thinking about my mother 6 years feb 17th cancer  30 days dignosis to death,and dora my great grandmother 100% Cherokee, great grandpa  blackfoot,irish.boy time they are having. Still ringing chickens necks throwing em down the well ? 7000 https://t.co/PrdEZ9RRC4 big mouth https://t.co/Uy4ORyYPdu",alexanderlecard,2020-01-31 22:28:34,"4k walkthrus  PC game play.unedited,unscripted,Raw.console games. 51 year old gamer with all the toys and gadgets. no sponsors.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
48,"@Readers4Pete I was told my entire life that I was part Indian. That my great great grandmother was 1/2 Cherokee. If you saw my grandmother and my father the even had the thick black hair, darker skin. My DNA shows not a bit of Indian. Lily white European. So I get what she is saying.",DThomas81592,2020-01-31 16:28:31,"Wife, Mom, Grandmother - Retired Paramedic/FF","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
49,"@ErosnHyramNB @longhornfan1969 @rockyknowsbest My great grandmother was a Cherokee Medicine Woman. I never met her but the things my grandfather told me were interesting to say the least. I have her medicine bag and although I don’t completely believe in all of it, it’s a very prized possession.",cdwood_wood,2020-01-31 04:24:55,Certified Medicaid Planner™ for Senior Long Term Care. Ex Professional Jazz Trumpet Player. #Cowboys #Spurs and #Longhorns Fan. Instagram cdwood_wood,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
50,"@teranelson @VinceSchilling Let me guess? Your grandmother was Cherokee princess, Columbus discovered America, and “real” Americans look like you...",SirWilliamHerb,2020-01-30 20:49:20,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
51,"@elainehowell202 @WhiskeySabres @crazycasing @speshalteacher @Alyssa_Milano @TheRickWilson Ma’am, her own brother came out and said he had no idea where she heard that from, that their grandmother had never said such a thing in all the time he had been around her. She has as much Cherokee blood in her as I do, and my heritage is English, Irish, &amp; Scottish.",clarkin1975,2020-01-30 18:56:37,#Hockey #LivePD #Bruins,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
52,"That's a whole ass White woman...who knew she was White and knew EXACTLY what the fuck she was doing when she did what she did...My Grandmother was born on a Cherokee reservation but my Black ass would NEVA claim to be a North American Indigenous Person...FOH w/that BS! https://t.co/XHgDX5bi7r
@Mel_Ankoly I believe, and say, my background is German and Irish. Have I ever had a DNA test confirming it?  No. Because I believe my family’s history as passed down through the generations. And you?",Lala11_7,2020-01-30 13:28:44,"Peek & Peck
#Kamala2020
#KHive
#HillaryClintonDem","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
53,"I asked my grandmother about what was it like being cherokee indian , and she told me we are cherokee indian as well as black and some white. Then grandma said char-la-kee. Then she mention that her great aunt sally was a good house negro back in slavery. By too serious ezine",mamiesbonitamd,2020-01-30 12:22:27,"a rapper - death to all hataz volume 2 , top model under affinity talent  , tv extra- the corner on bet/hbo , music agent , anr scout- adh records , promoter","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
54,@madelpillar Well I'm only half Cherokee so if every yt person (except for my mom and my grandmother) died I'd be cool with that XD,KennedyGagama,2020-01-30 01:22:00,"1/2 Eastern Band ᏩᎳᎩ
1/2 sarcastic bitch
#MMIW
Aniwaya
Slytherin","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
55,"@NewEnglandTruth @RolandBrukowski @RandPaul @ewarren Again, there is no evidence to suggest that happened. She still maintains that her great great grandmother was Cherokee, and nobody can prove or disprove it in any way on account of her being dead. It is trivial. Attack her policies, not this trivial, meaningless crap.",Twestytwesty,2020-01-30 00:06:12,"To announce that there must be no criticism of the President, or that we are to stand by the President, right or wrong, is unpatriotic and servile. TR.","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
56,@jjmacnab my ancestors was here two thousand year before Europeans got here my family predate here so if you can take me off your extrimist  list that my grandmother her father and her father and her father will gladly appreciate that all of them are buried on Cherokee.Ur opinion,CrownEmperor,2020-01-29 21:36:42,Principal HolmesFamily of the Powhatan Confederacy =I am the Cousin to the Empress Verdiacee Goston El Bey of the Empire Washitaw UNITED NATION  CHARTER 215/93,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
57,"@CrazRamsay @furireiza Oh hell no. How fucking dare you. You have the audacity to be so disrespectful, saying how MY fiesty cherokee grandmother would be rolling because of MY attitude, with you and your offensive dressing. Pretending to SCALP someone. She would spit at you for insulting her culture",SupernalRealm,2020-01-29 21:30:29,"skye• 
they/them•
18+
im a disaster, really.

Buy me a ko-fi! http://ko-fi.com/supern
Twitch: http://twitch.tv/supernalrealm","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
58,@Ronnie32525886 @LibTees @charliekirk11 You racist never change. My grandmother on my dad's side is 100% Tennessee Cherokee Indian my wife is 100% Latino and we're all 100% of American citizens. Keyword American citizens you racist never change https://t.co/odCHJKw1Vd,AMERICA16829294,2020-01-29 21:17:36,LOVE MY COUNTRY ENOUGH 2 FIGHT 4 IT. WE ARE @ WAR W/ THE DEMONIC RATS THAT HATE WHAT AMERICA STANDS FOR & OUR FREEDOMS THEY HATE! NO MORE GOVT CONTROL,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
59,"My mom would often tell me stories of how my great-grandmother (who was half-Cherokee/half-White — we are from SWVA) was considered a “healing woman”, and was called upon by the community to help heal all sorts of… https://t.co/RYuEpbEnA9",JenniferBiseFox,2020-01-29 19:56:46,Visual Art Educator/Leader. M.Ed. candidate. Coach/Consultant/Speaker to Educators + Professional Women. Appalachian-born. Gamecock-bred.,"{'link': 'http://instagram.com', 'name': 'Instagram'}",,[]
