,text,author,created_at,bio,generator,location,hashtags
10,@timbreeezzyy Basically my grandma was upper Creek and living w the Chickamauga where she was with my Cherokee grandpa and she walked the trail of tears w the rest of the old Cherokee Nation. She was listed on the rolls as Cherokee even tho she was Mvskoke. It’s kinda rocked my world.,waIkingstick,2020-02-04 06:17:13,ᏣᎳᎩ/Mvskoke • OU ‘25 Native American Studies,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
11,@gflo81 @TrumpSugar @Jim48692822 @akuscg @terryloohoo @GOPkleptocrat @robert_sicario @PersevereEver @Grandma_Boom @Old_Black_Dog @TourguideJ @QuidRises @Canaus99 @camp_terrence @miss_simone247 @MiddleMolly @ThereseOSulliv2 @SBDSoultrain @johnhenryharlow @juslivn1 @tomag49 @HouseOfJames2 @J_man63 @LeftAreUnhinged @CRKittle @TrumpZombieCult @SumiNemo169 @DrSMDHdaily @annableigh @DigiVorr @zaharias19 @RGanley @WindsorTrader33 @ClodaghSnarks @PhilipEMSkinne1 @Politinfo @CKwxyd @donnnie @PwrCane1 @Sherry40614670 @gorillastyle @Pittstock @chefjamesleach @Aimhighffw @TaraCam74631745 @DougieFreshii @OurTrivialLife @Visitor22 @shinnick_g @robert_bergey Sooooo what’s your point here Gabriel? Am I PAID FOR? are you so racist that you think I can’t make up my own mind? My grandfather was black and Cherokee- my great grandmother was black- I’m highly disturbed by your logic,Mrsdarkk_knight,2020-02-04 01:08:13,Mom/Wife/Carpenter/Batman STAN/Mature Skinned Makeup Junkie/Metal Head/ Centrist/supporter of all things leading back to love 💜,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
12,"@snuffybodacious @travisbcurtice It's not offensive, and a 6 year old didn't say this. Typical woke Twitter being, ya know, woke. My great grandma was full blooded Cherokee. It's not offensive to anyone who has a critical thinking brain. Sadly, that's not a large portion of woke Twitter.",jjustjjoseph,2020-02-03 19:55:36,,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
13,@madelpillar @devilishgrin000 This woman had a Cherokee (of course) grandma and loves the tomahawk chop becuase it’s such an honor and isn’t enrolled but she did take classes at her public high school where she had to prove she was Native 🙄🙄,Rightturn_only,2020-02-03 03:04:58,Choctaw and Italian American. Mom #milspouse Working to empower military spouses to vote and lobby for diplomacy first foreign policy. @Secure_Families,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
14,@madelpillar @devilishgrin000 For white people who are clearly pretending? And I’m super disconnected so I’m very uncomfortable asking in the first place. I wouldn’t ever ask somebody who I remotely suspected was Native. But right now it’s a woman with a “Cherokee grandma” who loves the tomahawk chop 🙄,Rightturn_only,2020-02-03 02:59:07,Choctaw and Italian American. Mom #milspouse Working to empower military spouses to vote and lobby for diplomacy first foreign policy. @Secure_Families,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
15,"Black people: everyone doesn’t have a Cherokee grandma. 

It’s okay to be Black and just own it.",jrashad_small,2020-02-02 23:55:38,Adventurer. Educator. Hipster. Artist. #GeorgiaBoy,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
16,"@_waleedshahid Everyone of these white people is at least .00000032341%, Cherokee. At least that’s what grandma says anyways and makes the chop okay.",Realdealbarton,2020-02-02 22:40:12,I’m bat shit crazy. So what?,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
17,"@davidson_caleb @deirdrestatham @_shireenahmed_ @thehumidorchris @Chiefs It’s also incredibly frustrating when people pull the native card. My “great great grandma was Cherokee, etc. Sure. But what connection do you have to the culture? What do you do to endure that this culture is respected and preserved besides using it to defend racism on Twitter?",mjangojm,2020-02-02 21:41:12,"Desert Dweller🌵| @Chargers, @TheSunDevils, @PHXRisingFC, @Suns, @Dbacks | LNT Hiker ♻️","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
18,@chelseagatien24 @MrBarrentine @evefingdonnelly And its easy to be suspicious when ever Chelsea and Chad claims to be Cherokee and that their grandma was a Native princess.,dreamingcalii,2020-02-02 19:58:48,"18
lesbian
native
*subscribe to my onlyfans for findom + more🖤❤","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
19,@julietooohio @MikeWiseguy @BradGGallant @Anthony09468927 @TonyBrunoShow @LizWarren @DonnaFannbo @johnkrasinski @a1chiefsfan Maybe you should try to live without blaming the past and other  races for your issues. My full Cherokee great grandma married a white  man. Let her be a lesson &amp; move on. Feels good  to take responsibility for own life when you STOP BLAMING OTHERS &amp; END HATE,a1chiefsfan11,2020-02-02 11:39:39,"A loyal Kansas City Chiefs and Royals fan living in Denver metro! Love my kids, cats, new husband and my family & all things KC!","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
20,@blaubaugh @CNN I’m Osage and Cherokee. Lol. My Grandma was Cherokee. I wish I had pics of her.,ToothpasteWords,2020-02-01 20:34:16,"KC Sports, Conservative Libertarian, Dangerous freedom over peaceful slavery #ForeverRoyal #RaisedRoyal⚾️ #ChiefsKingdom🏈#ForGloryForCity⚽️","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
21,So my boyfriend got a Jeep Cherokee today and his grandma goes “now ur a Jeep family “❤️❤️ hell yeah we are,Brookeenicolee7,2020-02-01 08:31:53,RIP 03/09/98-10/07/17 ❤️👼🏼,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
22,"me- typically if someone claims their grandma was “full blood cherokee indian” they’re not correct

matt- well i’m irish and french so i’m about as white as cottage cheese 

i mean yeah i like working at starbucks.",stephmccloud18,2020-01-31 23:11:48,living my best life,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
23,"My thing is “colonization”. Like......  there’s a really good chance that “great great grandma who was a Cherokee princess” was kidnapped,  raped, sold, enslaved and/or had children against her will. So.",Cosmik_Castaway,2020-01-31 12:36:53,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
24,"I asked my grandmother about what was it like being cherokee indian , and she told me we are cherokee indian as well as black and some white. Then grandma said char-la-kee. Then she mention that her great aunt sally was a good house negro back in slavery. By too serious ezine",mamiesbonitamd,2020-01-30 12:22:27,"a rapper - death to all hataz volume 2 , top model under affinity talent  , tv extra- the corner on bet/hbo , music agent , anr scout- adh records , promoter","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
25,Whatever happened to people loving when they see people actually interested in their culture? Some people genuinely are interested in different cultures and like different cultures. What's wrong with that? My great grandma was full blooded Native American Cherokee!,ellejac7900,2020-01-30 07:23:48,"I am a wife of a trucker, retired chef and have been married happily ever since June 6, 2000! Boy time flies when you're having fun! And my🥓🥓TRUMP 2020🇺🇸🙏","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
26,"@BeatByBenally First of all your looks are stunning!!❤️ Second,  although I am not really native (but my great grandma was Cherokee) I loved reading your responses to everyone. You are so sweet and supportive! I love how you hype everyone up. The world needs more positivity!",makeupbylex4,2020-01-30 03:18:54,"✨ Mαƙҽυρ Aɾƚιʂƚ - 𝕊𝕖𝕝𝕗 𝕞𝕒𝕕𝕖, 𝕊𝕥𝕚𝕝𝕝 𝕝𝕖𝕒𝕣𝕟𝕚𝕟𝕘 ✨ - DM me for PR / business inquiries - let’s be friends! |insta: @makeupbylex44 |","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
27,@ItsJustCasey_ Our great grandma was full blooded Cherokee bro and I will do the chop until I can no longer lift my arms. As long as the Chiefs aren't playing the Vikings that is lol... SKOL!,WillMarsh87,2020-01-29 18:47:17,"Avid reader (of sports articles), proud father and husband, huge fan of the Vikings, Stl Cardinals and Celtics","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
28,"My grandma once told us at a young age that she was blah-percent Native. This natural came to an end after my sister told her 1st grade class she was part Cherokee and the teacher questioned her mom about it, probably curious why a girl looking like a garden gnome would say that. https://t.co/348Lg3LrCl
your mentions when you say a candidate shouldn't lie about having Native American ancestry for career and political advancement https://t.co/n3LlxCJv5J",TrueAmyLou,2020-01-29 13:49:59,"Drag and Wrestling enthusiast. 
I have no personality otherwise.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
29,"@havingabradday this one has been on my mind

someone interviewed a guy at coachella who was wearing a native headdress and he said his grandma married a Cherokee

like dude

did you mean your grandpa ???",cyanidethis,2020-01-29 05:40:11,It’s not my fault my blood is red and my heart is on the left ☭ ☭ ☭ ☭ ☭,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
30,"Jamake Highwater won a Newbery medal for his fake native book the year I was born and was 100% LYING about his Native Cherokee grandma, this is a nice change but more more more! https://t.co/RWwmlFtm0H
Winners of the American Indian Youth Literature Award are out ... and the award criteria is specific. Both authors and illustrators of a book must be Native and recognized by their community and stories must be “free of stereotypes.” My latest: https://t.co/pjjqJAymJx",blur_girl,2020-01-29 00:57:14,Water Protector #StopLine3,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
31,"@Paula43633213 @DrLukeStrange1 @MazdakThePriest @RealCandaceO My mother, grandmother, great grandma and great grandpa are full blooded Cherokee no they didn’t complain but I was told the truth a long time ago.",AndreHa89914098,2020-01-28 18:47:49,"Airbnb services, dj, Husband, father, grandpa ,brother, uncle and cool ass friend. Fighting for freedom, Stating facts not lies, The truth is not always nice.","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
32,"It's bad enough that what seems like 90% of USian settlers believe the ""great grandma was Cherokee"" goofy cringe nonsense

But now this delusion is spreading to other continents

And just

Come on now",SilverAndDark,2020-01-28 18:23:02,"Repair protocols unsuccessful.

Canada gtfo Wet'suwet'en land!

Settler. Forest witch. Chaotic good. I'm angry/ I love you. Aiming to be less wrong. 

She/her","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
33,"@BRed307 No, dude. It's not about fitting stereotypes. It's about whether or not you're an active participant in the culture. A lot of white people who claim to be 1/174th Cherokee because their grandma told them they were try to weigh in on this all the time, and their opinions are trash",PyreauxB,2020-01-28 16:57:02,"Half alligator, half Micronesian bat. Likes blowing stuff up, going fast, fighting fire with fire, and cute animal things. Always a crazy story(He/Him/They w/e)","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
34,@apatheticVAN1TY @Tonya_Song @angelmaws I am in the same boat! I have a great grandma who was Cherokee but was taken from her family and adopted by another family so my fam doesn’t claim to be indigenous in any way. I never learned anything so I observe out of respect and interest but I won’t claim it as my culture.,goth_theyfriend,2020-01-27 22:57:31,20 • INFJ • mouse nerd 🐭 • certified big tiddy goth theyfriend,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
35,"So, true story--my grandma's dad was half cherokee and she would say things like ""a booger is gonna get you!"" and I never asked what that was because I figured it was racist...then I just found this https://t.co/O3yaDLlRtv",JarrodAWalker,2020-01-26 23:30:14,tumbleweed,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
36,@brookeguttuso My great great grandma was full Cherokee Indian and talked about her great great great grandmas stories.,bradonmcconnel,2020-01-26 22:30:40,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
37,white people will randomly come in the cut and say ‘HEY IM NOT ALL WHITE 🤪 IM NATIVE😌 my great great grandma was a cherokee princess’ UNPROVOKED  LIKE WHAT THE FICK,thiccbi,2020-01-26 20:39:13,forever listening to minecraft music,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
38,"@SoCalValerie I already know where My blood comes from

Dad and Grandma came from Germany,
Granddad was a Veteran
Mom was part Cherokee
Her Granddad was Full Blood

I'm Half German, 1/8 Cherokee, Barbarian &amp; All Dude

@SoCalValerie @FlyinBrianJr @KaylaBraxtonWWE @BeckyLynchWWE @AlexaBliss_WWE",MikeyAARoberts,2020-01-26 17:03:17,"US Born Kyokushin Practioner since 92
Ret Multi-Tourny Champ
2nd Degree Black Belt
PVCC Grad
Prof Employed
Traveled/Lived Tokyo Japan for 3 Yrs
Cville Va Native","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
39,@binesiikwens tbh idk i’ve always wanted to get an NA tattoo due to my mom and grandmothers side being NA but i never really adopted til the culture bc my mom and grandma didn’t teach me. we all come from a cherokee tribe but the dark skin/tone gene kinda skipped me,skylerrrr_m,2020-01-26 15:21:09,jhs🖖🏼 add the snap @skylermiller765,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
40,"@ella_mayo_lmao @IAStartingLine @DMRegister My snarky brother laughs at Elizabeth for this fumble, but then I got ancestry and there is a bit of discrepancy between our whitebread genes and everything grandma and mom told us about our Cherokee heritage! It’s a common myth apparently",Imatekba,2020-01-26 02:31:32,"Crazy Cat Lady!       Buffalo Gal   
💙⚾️💙⚾️💙  Baseball @Redsox is my refuge.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
41,"@MsPackyetti When people acknowledge her mistakes and the violence of her actions toward us and why they support her in spite of those things, it shows me that we are valid and our story is important. Just listen and stop telling us about your own family history that had a “Cherokee grandma”",Rightturn_only,2020-01-25 15:59:09,Choctaw and Italian American. Mom #milspouse Working to empower military spouses to vote and lobby for diplomacy first foreign policy. @Secure_Families,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
42,"A12: Here are a few responses that students want me to know: “I’m Cherokee Indian”, “I love to dance”, “I am really good at gymnastics”, and “I live at my grandma’s house most of the time” Some said I can ask them about their favorite color, pets, and harder math ?s.  #rEDTECHguy",gteacher88,2020-01-25 02:05:00,,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
43,"Granddaddy was Irish Cherokee
Ran moonshine from here to Tennessee
Spent half his life in the Montgomery county jail
Grandma she got drunk and left
All her kids on her mamas front steps
Nobody's heard from her since she hightailed
I come from a long line of losers https://t.co/CIu5JKxsVQ
Tell me about a super-cool thing one of your ancestors/older family members did.",smittie61984,2020-01-24 18:56:29,"Chemist & FLAMING heterosexual. I like big butts. Thus, I cannot lie. Not down w/ GOP or DNC. Formerly down w/ OPP. No noodz or @Heart__stomper will punch you","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
44,@WearYourVoice Two White folks pretending to be Native Americans. Chuck Connors was just acting. She just played make believe and later blamed it on Grandma. 1/1024 Cherokee??? https://t.co/uPKuuk63de,micjones70,2020-01-24 18:55:40,"BIG GOVERNMENT doesn't serve the people who elect them. It doesn't create wealth, it only wastes wealth...that money they misuse, belongs to We, the People.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
45,"@LammaticHama word up. I'd always been told by grandma's side that we were black &amp; cherokee, but as I read more into my own family history, that was the side that really got pushed into 'integration' and discomfort over their blackness. so distancing themselves with indigenous ties makes sense",nicholasmasyk,2020-01-24 01:42:14,"He/Him.
Indie #SWORDDREAM/#OSR/horror #TTRPG dev/writer/publisher based out of Montreal, Quebec.

http://linktr.ee/MonkeysPawGames

Logo by @byfrancita","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
46,Early #1990s My Cherokee/Irish grandma and me after I got to play #BabeRuth in a school play. #TBThursday https://t.co/MDG35uh1g7,Tyla_Young85,2020-01-23 05:19:47,"Outgoing introvert.Native American/Irish woman. Film,music, & theatre lover. Aspiring...something. Manchester United fan since ‘95.","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,"['1990s', 'BabeRuth', 'TBThursday']"
47,"I told a man that was forcing the fact that I needed to pray to god, while I was making drinks at my job.

I said “thank you but I am native, we have our own beliefs.”

He said “so do Muslims and that makes you a terrorist, but I’m part Cherokee my grandma was a princess”

🤦🏻‍♀️ https://t.co/tc3chWsJKb
White people are always ""I can't be anti-Native I have Native blood.""

Like do you know how anti-Yakama 4/4 Colvilles are?",avocadomma,2020-01-23 04:09:00,Avocado Princess 🥑| Navajo✨ | Fighter👊🏽 | Sweetheart 💗 | Meal Prep Queen 🥙👑 | Combat Sports and Fitness 🥊🥋|,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
48,white people be like “my great grandma was a Cherokee Princess so i’m like 1/8th Cherokee” and everything in that statement is just incorrect.,KaiyaHenson,2020-01-22 18:13:08,issa mess,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
49,"@SenWarren Let's be clear Lizzy, we intend to vote every one of the democrats out of office forever. My Grandma is Cherokee/Chocktaw and you stole identity from my people. You are nothing close to Cherokee. We will take a check written to Cherokee nation c/o Bill John Baker. We prefer cash.",BaisleyDB,2020-01-22 03:59:21,#MAGA ❤✝️🇺🇸  I love this country.  #KAG 🇺🇸 I FB. God bless America.  Epstein didn't kill himself,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
50,"this person is claiming to be ""Cherokee"" due to a ""great great grandma"" who ""added Native to the bloodline"" 🤮 and guess what? he's *just fine* w slurs!

why it's almost as if the slurs have never really affected him 🤔 https://t.co/ZRzSse96fS https://t.co/TTT96YYWIh
@IndigenousAI @wadeharris1979 I will say ""Indian” as much as I can! As the word describes ppl from India. It may also be slang for the Indian Warriors, that called themselves by that name! Native’s are a big part of my history, and I love the Redskins because they keep my history in your mouth!",IndigenousAI,2020-01-22 02:47:41,"#ᏣᎳᎩ #MMIW #infosec #datascience
reconnecting descendant
triracial sefardi
100% ndn
neurodivergent
she/they 2s
computational linguistics
chaotic good 🎩🕷️🖤","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
51,@IndyMama8 @Summer_Reignzz @CaptainAsshole6 @JewelHeavenly @phillygenxer @SouConVo_ @princss6 @jbf1982 @BreakingBrown @tonetalks @iamvandal617 @MagicMarguerite @wishbumpycoulda @MONTYOG @DCDigga @doritegrocery My maternal great great grandma was Choctaw and my paternal great great grandma was Cherokee. #Indigenous #ADOS,BlissfulBeauty,2020-01-22 00:17:55,"#StillLearning ... WYSIWYG 
I say what I mean, mean what I say, laugh and talk but I don't play. #LineageMatters #WhoYou #ADOSRising http://ados101.com","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
52,Remember when my great grandma lied to us and said we were Cherokee and now we’re apparently Mongolian??? I’m about to take a 23&amp;me kit.,mysticynic,2020-01-21 18:58:10,kenz • 21 • ♍︎☉♎︎☾♐︎↑,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
53,"@PrinceKellyLynn @courtnaaye @Hoezferatu Ohhh believe. If I had a penny for every time a NON Native person told me that their great grandma was a ""real Cherokee princess"", I'd be rich. Btw Natives were enslaved, abused, tortured, raped, and murdered just like black ppl. It's not a competition. https://t.co/Xzfbtwd8Yh",RachelAHerrera4,2020-01-21 18:08:12,"U.S. Navy, #IndigenousRights Wah-Zha-Zhi ✊🏽 #equalrights #LGBTQsupporter🌈 #BoomerSooner
***Sooner fans and YangGang follow me! I follow back.***","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
54,"@kmnikita @DailyFtsyLines @IndigenousAI Cherokee here! Great great grandma was relocated from Georgia to Red Clay, Tennessee where she escaped in the middle of the night, and thus found another one of my kin in Knoxville, then added Native to my bloodline.",silverfoxx6,2020-01-21 12:50:12,"Husband, Dad and Provider Full Time!!! Coaching Baseball, Girls Fastpitch Softball, & Online Racing is my Pass Time! NASCAR Fan Council Member","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
55,@jaywwalker1 @pollysgdaughter @thespinsterymc @KimTallBear @rebeccanagle Native people have been speaking about Warren since 2012 and we’ve been speaking against pretendians for even longer. You’re listening to white people. This “part Native” Cherokee grandma myth is invented by white men to steal Native land and culture.,zacrussell93,2020-01-20 21:20:39,"Cherokee (ᏣᎳᎩ) citizen. 9th Generation Okie. They/them. Should go without saying, but’s since it doesn’t, likes/rt not endorsement.","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
56,Why is it that everyone's great great grandma was a Cherokee princes and not that their great great great grandma was a Cherokee empress?,jwboyes,2020-01-20 05:54:57,video producer / salish-ish / nothing better anywhere else,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
57,"@KeziyahL white people loooove claiming ""well great great grandma so-and-so was half [insert minority here]"" seriously every fuckin white family I know has a ""Cherokee princess"" or somesuch in their supposed family tree, mine included",garethbk,2020-01-20 00:08:57,I like old sci fi paperbacks and JavaScript and also weird mammals. he/him,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
58,"My paternal grandma claimed Cherokee heritage. Even as kids, my siblings and I would be like, ""sure, grandma, whatever you say."" This is the same woman who was so proud of her Anglo heritage, she was upset her son married an Irish Catholic. Of course the Cherokee story was a lie.",AmITooRemoved,2020-01-19 20:56:40,(they/them) i make stuff with @maggiemaefish ... in high school i was president of the science fiction club and it's been all downhill from there,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
59,"@SacagaweaAZ @YNB @Ancestry @ewarren I’m a citizen of the Cherokee Nation, it’s a nationality, not a race. DNA cannot identity tribal descent, only documentation can do that. But who is going to call Grandma a liar? One can only correct the family story and move on.",Donnajwelch1,2020-01-19 12:53:35,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
60,"1)E.Warren isn’t my candidate 
 but I have a short story. My mother was told by her grandmother that she was 1/4 Cherokee. Being that her dad died and was semi famous Don Creesh Hornsby we believed it. Found my grandma wasn’t married to him for my moms siblings in paper after.",jami_interest,2020-01-19 07:42:59,Like to follow smart people on Twitter & crazies sometimes for kicks. My little deaf Boston loves to 4 wheel drive in our side by sides.🐾,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
61,"@Paddy_YWFMS My grandma claimed Cherokee, and apparently realities we don’t know have the same story about a Cherokee woman. But all of us doing research are like https://t.co/ivn1HnJJtd",SNAFU_Sara,2020-01-18 20:56:28,"Mom, Military, Mostly a Mess. NJ Girl living in the west. I came here to whine (where's the wine?). Sarcasm & Sass. Muted by @terrancesavery","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
62,@YNB @singfourlife @Ancestry @ewarren Did she apologize for submitting recipes in a native cookbook that she claimed she took from her grandma but she stole word from word for the ny times? Warren was repeatedly ask to come into Cherokee nation to explain her ties for decades and she refused,fkaLuna_,2020-01-18 19:05:13,We can win. GA NLG,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
63,"My great grandmother on Mom's side was full blooded Cherokee, my sister has a pic with my grandmother and my g grandmother in it. Grandma was a child so that goes back to about 1902. https://t.co/BRrVmujVBg
I grew up being told my family “had Cherokee blood.” I just always assumed that was true and even would tell people I was Irish/German with Cherokee. Turns out it was family folklore and I verified it with a genogy study.

Does that make me a liar? Nope. https://t.co/HncuYvTKgW",Sentinel103,2020-01-18 19:04:32,"Former Army and now retired pipefitter, but still a current writer under the pen names Sentinel103 and co author with BearSent176 so that means I'm a lazy guy.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
